question,link
"(a) [15 point ] Construct the normalized wave function Ψ321​(r,θ,ϕ) for the hydrogen atom. (b) 55 point ] Find the probability that the electron is being at a distance r from its nucleus. (c) [5 point ] Find the most probable value of the distance rbest ​ of the electron from its nucleus. (d) [5 point ] Find the expectation value of r,⟨r⟩ in this state. (e) [5 point ] List of all the possible states for n=3 state. If you could measure the observables L2 and Lz​, what would be the possible values and what would be the probability of each. Find the expectation values of ⟨L2⟩ and ⟨Lz​⟩.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F15-point-construct-normalized-wave-function-psi-321-r-theta-phi-hydrogen-atom-b-55-point-f-q107105618
"Problem 1: One-D Kinematics Concept ( 30 points) A bug walks on a horizontal wire. The plot above shows the position of the bug for some time interval from tstart ​ to tstop. ​. The plot shown is smoothly curved and continuous. Part (a) - (10 points): During the walk, are there any points in time or any time intervals where the bug has zero velocity? If so, label each of these on the plot with the letter symbol ""O"". Important: Explain your work. Write one or two sentences to explain how and why you know the velocity is zero at these points? Part (b) - (5 points): During the walk, are there any intervals of time where the velocity is constant (or very nearly so)? If so indicate only one example of this on the plot by writing over the curve in this region and labeling this with the letter "" C ''. Important: Explain your work. Write one or two sentences to explain how and why you know the velocity is constant on this interval. Part (c) - (10 points): During the walk, are there any intervals of time where the acceleration is negative? If so, label each of these on the plot with the letter symbol ""A"". Important: Explain your work. Write one or two sentences to explain how and why you know the acceleration is negative on these intervals.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fproblem-1-one-d-kinematics-concept-30-points-bug-walks-horizontal-wire-plot-shows-position-q107105624
If an object is dropped from the top of a building and it reaches the ground at t=4.00 s. What is the height of the building? Neglect air resistance. 19.6 m,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fobject-dropped-top-building-reaches-ground-mathrm-t-400-mathrm-~s--height-building-neglect-q107105587
A car accelerates from 2.0 m/s to 22 m/s at a constant rate of 3.0 m/s2. How far does it travel while accelerating? 80 m,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcar-accelerates-20-mathrm-~m-mathrm-s-22-mathrm-~m-mathrm-s-constant-rate-30-mathrm-~m-mat-q107105572
"A ball rolls without slipping or sliding on a surface. The mass of the ball is given as m and the radius of the ball is given as r. The ball is made of a thinwalled metallic shell with a hollow core. The rotational inertia of the hollow ball about the central point is given as I=32​mr2. Suppose the ball approaches a gently rolling hill as shown. Assume over the top, the hill is shaped in a circular arc with a given radius of curvature R. Assume that when the ball is at the top of the hill, it is a given height h above the level ground as shown. Assume that air resistance can be neglected. Part (a): −20 points - Suppose we define vmax​ as the maximum value of the translational speed of the ball that that ensures that the ball will remain in contact with the hill as it rolls over the crest at point P above? Calculate the value vmax​ in terms of the given parameters. Explain how you determined this. Hint: This is ""compound problem"". To solve it you need to break the problem into two or more steps and solve each step. Part (b): −5 points - Conceptual question: Suppose I change the problem so that the ball is now solid uniform sphere instead of a hollow shell. Otherwise the ball has the same mass and the same radius. How does this change your answer for part (a). Does the the value of vmax​ increase, decrease, or stay the same relative to your calculation for Part (a)?",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fball-rolls-without-slipping-sliding-surface-mass-ball-given-m-radius-ball-given-r--ball-ma-q107105643
"A block of given mass m is positioned on a fixed ramp with a given angle θ relative to the horizontal as shown above. For this problem, assume that there is friction between the block and the surface of the ramp. Assume that the coefficient of static friction μs​ and the coefficient of kinetic (sliding) friction μk​ are both given parameters. Part (a) - (15 points): First assume that the block is released on the ramp and that it subsequently remains at rest. Calculate the magnitude of each and every force on the block. Show your work. Give your answer in terms of the given parameters. Part (b) - (10 points): Now change the problem as follows: Assume that the block is released on the ramp and that it immediately begins to accelerate down the ramp. Calculate the magnitude of each and every force on the block. Also calculate the magnitude of the acceleration of the block. Show your work. Give your answer in terms of the given parameters.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fblock-given-mass-m-positioned-fixed-ramp-given-angle-theta-relative-horizontal-shown--prob-q107105635
Q1: Find the electric field at point p in figure 3.4 due to the charges shown.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq1-find-electric-field-point-p-figure-34-due-charges-shown-q107105651
"calculate the neutron seperation energy of C(A=12,Z=6) ? assume that mp​=1.007825 amu,mn​=1.008665amu,me​=0.00054858amu,mB​(A=11,z=5)=11.009305 amu, mC​(A=11, Z=6)=11.011433amu,mC​(A=12,Z=6)=12.00amu",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcalculate-neutron-seperation-energy-c-12-z-6-assume-m-p-1007825-m-u-m-n-1008665-mathrm-amu-q107105649
Q1: Find the electric field at point p in figure 3.4 due to the charges shown.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq1-find-electric-field-point-p-figure-34-due-charges-shown-q107105677
Which of the following graphs represent an object having zero acceleration? (a) (b) (c (d),http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Ffollowing-graphs-represent-object-zero-acceleration-b-mathrm-c-d-q107105665
A small puck with given mass m is placed on a frictionless table and is attached to a massless string which drops down through a hole in the center of table. A large block of unknown mass M is hung from the end of the string. The small puck is made to move in a circle with constant given radius r and constant given speed v. Parta) - (10 points): What is the mass M of the large block? Give your answer in terms of the given parameters. Explain your work. Partb) - (10 points): The large block is now pulled slowly by an external force so the radius of the orbit circle decreases gradually from the given value of r to a new smaller given value of r′. Calculate the new speed v′ of the puck. Give your answer in terms ef the given parameters. Explain your work. Part c) - (5 points): How much work is done on the puck by the force of tension while pulling on the large block to change the radius from r to r′ ? Give your answer in terms of the given parameters. Explain your work. Important Hint: the force of tension on the string is not constant as the large block is pulled. This means you cannot simply calculate the work by multiplying a force times a distance.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fsmall-puck-given-mass-m-placed-frictionless-table-attached-massless-string-drops-hole-cent-q107105573
A small puck with given mass m is placed on a frictionless table and is attached to a massless string which drops down through a hole in the center of table. A large block of unknown mass M is hung from the end of the string. The small puck is made to move in a circle with constant given radius r and constant given speed v. Parta) - (10 points): What is the mass M of the large block? Give your answer in terms of the given parameters. Explain your work. Part b) - (10 points): The large block is now pulled slowly by an external force so the radius of the orbit circle decreases gradually from the given value of r to a new smaller given value of r′. Calculate the new speed v′ of the puck. Give your answer in terms of the given parameters. Explain your work. Part c) - (5 points): How much work is done on the puck by the force of tension while pulling on the large block to change the radius from r to r′ ? Give your answer in terms of the given parameters. Explain your work. Important Hint: the force of tension on the string is not constant as the large block is pulled. This means you cannot simply calculate the work by multiplying a force times a distance.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fsmall-puck-given-mass-m-placed-frictionless-table-attached-massless-string-drops-hole-cent-q107105650
"A forensic scientist examines a hair with a microscope that has a 15× objective and a 5× eyepiece, The magnified hair has the same apparent size as a 2.0−cm-Wide nibbon seen from a distance of 1.0 m. What is the diameter of the hair? Express your answer with the appropriate units. (1. You have already submitted this answer. Enter a new answer. No credit lost. Try again.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fforensic-scientist-examines-hair-microscope-15-times-objective-5-times-eyepiece-magnified--q107105762
"1, A traffic light which weight is 150 N is surpended by two cables If the angle are 37∘ and 53∘ respectively. Find the force that stretch the two cables. sin37∘=0.6cos37∘=0.8sin53∘=0.8cos53∘=0.6​",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F1-traffic-light-weight-150-mathrm-~n-surpended-two-cables-f-angle-37-circ-53-circ-respecti-q107105750
"L±​ladder operators are described as L±​=Lx​±iLy​ (a) [10 point ] Find the commutation relations [Lz​,L±​]and [L2,L±​] (b) [5 point] Ylm​(θ,ϕ) spherical harmonics are simultaneous eigenfunctions of L2 and Lz​. Show that L±​Ylm​ are also simultaneous eigenfunctions of L2 ve Lz​ and find out the eigenvalues. Comments on your results and give appropriate names for L±​operators. (c) [5 point] Use the results in (c), discuss whether you can write an eigenvalue equations for L±​Ylm​ or not. (you can write an explicit form and use Alm​ for the constant). (NOT: if you wish you can use Dirac notation ∣ℓ,m⟩ instead of Ylm​ ) (d) [10 point] Since Ylm​(θ,ϕ) is normalized, Find the constant Alm​ in the equations of L±​ Ylm​. Use Alm​ formula find Alm​ values when you apply L+​to the upper level ∣ℓ,ℓ⟩ and L−​to the lowest level ∣ℓ,−ℓ⟩",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fl-pm-ladder-operators-described-l-pm-l-x-pm-l-y-10-point-find-commutation-relations-left-l-q107105611
"A uniform electric field is directed along the +x-axis, as shown in the figure. There are three points A,B, and C where the electric potentials are VA​,VB​, and VC​, respectively. Among the following, the correct statement is: A. VA​<VB​<VC​ B. VA​<VB​=VC​ C. VA​>VB​=VC​ D. VA​>VB​>VC​ The capacitance of a parallel-plate capacitor is proportional to: A. the plate area B. the plate separation C. the charge stored D. the potential difference of the plates",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Funiform-electric-field-directed-along-x-axis-shown-figure-three-points-b-c-electric-potent-q107105715
Q3: What is the electric field in the lower left corner of the square as shown in figure 3.11? Assume that q=1110−7C and a=5 cm.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-electric-field-lower-left-corner-square-shown-figure-311-assume-q-1-1-10-7-mathrm-c-5-m-q107105772
Electric forces and fields,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Felectric-forces-fields-small-ball-mass-10-g-charge-20-10-7-c-horizontal-electric-field-bal-q107105778
A lens with f=+15 cm is in contact with a lens with f=−20 cm. What is the effective focal length of the combination? Express your answer with the appropriate units.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Flens-f-15-mathrm-~cm-contact-lens-f-20-mathrm-~cm--effective-focal-length-combination-expr-q107105787
"Q2) Calculate the load P that the system can carry given in the figure. Note that the direction of P load is reversible. (right-left) Factor of safety: n=2.5 σyitu ​=120MPa,E=2.1×105MPa Tetmajer Equation for λ<λp​=105σk​=310−1,14λ",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq2-calculate-load-mathrm-p-system-carry-given-figure-note-direction-mathrm-p-load-reversib-q107105899
"Q3. A brick is thrown upward from the top of a building at an angle of 25∗ to the herizontal and with an initial speed of 15 m/s. If the brick is in fight for 30 s, how tall is the building? A. 63.1 m B. 26 m C. 33 m D. 13 m Q4. The diagram represents the straight-line motion of a car Which of the following statements is true? A. The car accelerates, deccelerates, stops, deccelerates, and accelerates B. The car moves at 5 m/s for the first 2 s. C. The car is moving for a total time of 6 s. D. The car deccelerates at −2.5 m/s2 at 3 s",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-brick-thrown-upward-top-building-angle-25-herizontal-initial-speed-15-mathrm-~m-mathrm--q107105881
What is the f-number of a lens with a 25 mm focal length and a 6.5−mm-diameter aperture?,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Ff-number-lens-25-mathrm-~mm-focal-length-65-mathrm-mm-diameter-aperture-q107105816
"Q5) Determine whether the structural system is safe under the loads given in the figure. Cross-sections of all members of the plane truss are circular with diameter of 15 cm. The safety factor is n=2. σyiet ​=120MPa,E=2.1×105MPa Tetmajer Equation for λ<λp​=105σk​=310−1,14λ",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq5-determine-whether-structural-system-safe-loads-given-figure-cross-sections-members-plan-q107105919
"An object moving with a constant accelartion covers 100 m in 5sec it covers 25 m during the sth  sec find? A, acceleration B. Inital velocity c. distunce covered the 8th sec",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fobject-moving-constant-accelartion-covers-100-mathrm-~m-5-mathrm-sec-covers-25-mathrm-~m-s-q107106087
A tiger leaps horizontally from a 5.8 m-high rock with a speed of 3.0 m/s How far from the base of the rock will she land? Express your answer using two significant figures.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Ftiger-leaps-horizontally-58-mathrm-~m-high-rock-speed-30-mathrm-~m-mathrm-s-far-base-rock--q107105999
"Lab Question 6: While riding with my grandson a few weeks ago on the Space Mountain ride at Disney World, I encountered some forces that I arguably should no longer voluntarily subject myself too. One interaction was a result of a sharp right turn during the ride. As we entered in the turn, I was thrown against the left side of the car and my left side of my torso certainly felt it. There was a force that resulted from being thrown into the side of the car. There also was a force that acted on the car so that I would feel that second force. One of them is centripetal force and the other is centrifugal force. Look at the Latin roots of the terms and explain the differences. Also, I categorically deny any suggestions by my grandson, Jerrod that I was screaming “I want my mommy!” during the ride. Give your own example of this kind of interaction.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Flab-question-6-riding-grandson-weeks-ago-space-mountain-ride-disney-world-encountered-forc-q107106128
,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fthree-points-charge-located-corners-equilaterial-triangle-sin-figure-find-magnitude-direct-q107106076
