question,link
"Two 1.0 kg masses are 1.5 m apat (center to centen) on a frictionless table. Each has +9.4μO of chargo What is the magnitude of the electric force on one of the masses? For goneral problem-solving tips and strategies for this topic, you Express your answer with the approprlate units. muy want to view a Video Tutor Solution of Levilation Part 13 What is the initial acceleration of the mass if it is releosed and allewed to move? Express your answer with the approprlate units.",https://www.chegg.com/homework-help/questions-and-answers/two-10-mathrm-~kg-masses-15-mathrm-~m-apat-center-centen-frictionless-table-94-mu-mathrm-o-q107106474
,https://www.chegg.com/homework-help/questions-and-answers/acceleration-two-blocks-4-marks-tension-string-4-marks-q107106487
A 45× oil-immersion objective is marked NA 1.2. It uses oil that has an index of retraction of 1.50. The instrument tube has length of 16 cm. What is the lens diameter? Express your answer with the appropriate units. χ Incorrect; Try Again; 5 attempts remaining,https://www.chegg.com/homework-help/questions-and-answers/45-times-oil-immersion-objective-marked-n-12-uses-oil-index-retraction-150--instrument-tub-q107106446
"Problem 8 A person of mass m stands on the rim of a large disk of mass M and radius R. (ri​=R for the person) Initially the system rotates with angular velocity ωi​ around the center of the disk. Then the person starts to walk towards the center of the disk. Calculate the angular velocity of the system when the person is at r=R/2. (Idisk ​=MR2/2. Treat the person as a point object, i.e. Iperson ​=mr2)",https://www.chegg.com/homework-help/questions-and-answers/problem-8-person-mass-m-stands-rim-large-disk-mass-m-radius-r--left-r-r-right-person-initi-q107106585
Problem 2 Two point masses are attached to a light (massless) rod of length 2d. The system rotates around the point O with angular velocity ω. Calculate the kinetic energy of the system.,https://www.chegg.com/homework-help/questions-and-answers/problem-2-two-point-masses-attached-light-massless-rod-length-2-d--system-rotates-around-p-q107106594
,https://www.chegg.com/homework-help/questions-and-answers/three-point-charges-located-vertices-parallelogram-triangle-geometric-centre-shown-figure--q107106369
"Q3) The 2 m cable seen in figure is designed to operate on 700kV. The outer layer (insulator) which is the PVC insulation has a thickness of 3 cm, resistance 20kΩ, and resistivity 100kΩ.m. Find the inner radius (conductor radius)",https://www.chegg.com/homework-help/questions-and-answers/q3-2-mathrm-~m-cable-seen-figure-designed-operate-700-mathrm-kv--outer-layer-insulator-pvc-q107106506
La aceleración impartida a un carro luego de aplicarle una fuerza es 2.5 m/s2. La fuerza aplicada fue de 1500 N. Determine la masa del carro. Escriba su contestación a tres (3) cifras significativas sin escribir la unidad.,https://www.chegg.com/homework-help/questions-and-answers/la-aceleraci-n-impartida-un-carro-luego-de-aplicarle-una-fuerza-es-25-mathrm-~m-mathrm-s-2-q107106620
"Problem 1 The Earth rotates around its axis with angular velocity ω=(2π radians )/(24 hours ). Find the linear speed of the point P in kilometers/hour, if the radius of the Earth is approximately r=6000 kilometers. (Hint: Calculate the radius of rotation for point P )",https://www.chegg.com/homework-help/questions-and-answers/problem-1-earth-rotates-around-axis-angular-velocity-omega-2-pi-radians-24-hours--find-lin-q107106591
"A 1.0 kg block can slide along the frictionless track shown above. A student moves the block along the track so that the block has the same speed at point A, point B, and point C. The work done by the student on the block as it moves from A to C is most nearly (A) +28 J (B) +8 J (C) −12 J (D) −20 J",https://www.chegg.com/homework-help/questions-and-answers/10-mathrm-~kg-block-slide-along-frictionless-track-shown--student-moves-block-along-track--q107106627
"This time the magnet has mass 6.55 kg and the force pulling it to the right is 79.1 N. When the magnet hits the floor, it continues being pulled to the right by the same magnetic force as before. The coefficient of kinetic friction between the magnet and the floor is 0.332. What will the magnet s acceleration be as it slides to the right along the floor? (Assume static friction is overcome and the magnet will slide.)",https://www.chegg.com/homework-help/questions-and-answers/time-magnet-mass-655-kg-force-pulling-right-791-n-magnet-hits-floor-continues-pulled-right-q107106729
 ,https://www.chegg.com/homework-help/questions-and-answers/situation-previous-two-problems-time-magnet-s-mass-646-kg-magnetic-force-pulling-right-643-q107106725
 ,https://www.chegg.com/homework-help/questions-and-answers/situation-previous-problem-time-magnet-mass-540-kg-force-pulling-right-1931-n-cord-length--q107106728
 ,https://www.chegg.com/homework-help/questions-and-answers/two-blocks-positioned-surfaces-inclined-angle-570-degrees-respect-horizontal-blocks-connec-q107106731
,https://www.chegg.com/homework-help/questions-and-answers/two-blocks-positioned-surfaces-inclined-angle-409-degrees-respect-horizontal-blocks-connec-q107106733
"A magnet of mass 7.13 kg is suspended from the ceiling by a cord as shown. A large magnet is somewhere off to the right, pulling on the small hanging magnet with a constant force of F = 137.7 N. At what angle theta ?with respect to the vertical does the magnet hang?",https://www.chegg.com/homework-help/questions-and-answers/magnet-mass-713-kg-suspended-ceiling-cord-shown-large-magnet-somewhere-right-pulling-small-q107106715
,https://www.chegg.com/homework-help/questions-and-answers/two-blocks-positioned-surfaces-inclined-angle-516-degrees-respect-horizontal-blocks-connec-q107106734
,https://www.chegg.com/homework-help/questions-and-answers/two-blocks-positioned-surfaces-inclined-angle-519-degrees-respect-horizontal-blocks-connec-q107106735
 ,https://www.chegg.com/homework-help/questions-and-answers/two-blocks-positioned-surfaces-inclined-angle-495-degrees-respect-horizontal-blocks-connec-q107106739
Ball A is rolled down a 30.0∘ ramp on a 1.0 m high table and exits the table horizontally at 2.0 m/s. A second identical ball B is rolled down the same ramp but exits the table with a speed of 2.0 m/s at a 30.0∘ angle. Calculate which ball will travel the greatest horizontal distance from the table's base.,https://www.chegg.com/homework-help/questions-and-answers/ball-mathrm-rolled-300-circ-ramp-10-mathrm-~m-high-table-exits-table-horizontally-20-mathr-q107106766
Consider the same situation as in the previous problem. This time the magnet has mass 4.97 kg and the force pulling the magnet to the right has magnitude 129.1 N. What is the magnitude of the tension force in the cord?,https://www.chegg.com/homework-help/questions-and-answers/consider-situation-previous-problem-time-magnet-mass-497-kg-force-pulling-magnet-right-mag-q107106720
 ,https://www.chegg.com/homework-help/questions-and-answers/launch-projectile-initial-speed-450-m-s-top-building-472-m-ground-angle-586-degrees-horizo-q107106762
"A car drives around a circular track of diameter 181 m at a constant speed of 34.6 m/s. During the time it takes the car to travel 131 degrees around, what is the magnitude of the car s average acceleration?",https://www.chegg.com/homework-help/questions-and-answers/car-drives-around-circular-track-diameter-181-m-constant-speed-346-m-s-time-takes-car-trav-q107106760
 ,https://www.chegg.com/homework-help/questions-and-answers/projectile-fired-ground-reaches-maximum-height-451-m-lands-distance-492-m-away-launch-poin-q107106784
 ,https://www.chegg.com/homework-help/questions-and-answers/launch-projectile-toward-tall-building-position-ground-273-m-away-base-building-projectile-q107106792
 ,https://www.chegg.com/homework-help/questions-and-answers/launch-projectile-horizontally-building-312-m-ground-another-building-403-m-away-first-bui-q107106798
 ,https://www.chegg.com/homework-help/questions-and-answers/launch-projectile-initial-speed-650-m-s-ground-600-seconds-flight-projectile-lands-ground--q107106782
 ,https://www.chegg.com/homework-help/questions-and-answers/start-driving-251-miles-south-4-hours-35-minutes-stop-park--finally-drive-another-190-mile-q107106755
"Utilizando la siguiente figura (a) dibuje los diagrama de cuerpo libre de cada masa y (b) halle la aceleración inclinación de la superficie es 35 grados. La superficie es libre de fricción. Tomado de: Physics for Scientists and Engineers, 10th  Ed., Serway Ingrese su contestación a dos cifras significativas sin escribir la unidad.",https://www.chegg.com/homework-help/questions-and-answers/using-fallowing-figure-draw-free-body-diagram-mass-b-find-acceleration-masses-m1-500kg-m2--q107106850
"El gas dentro de un globo siempre tiene una presión casi igual a la presión atmosférica, pues ésta es la presión aplicada al exterior del globo. Un globo se llena con helio (un gas casi ideal) hasta un ¿Qué volumen tendrá el globo si se le enfría hasta el punto de ebullición del nitrógeno líquido 77.3 K ? volumen de 0.660 L a una temperatura de 17.5∘C. Tal vez necesite revisar la sección 15.1 del e-Text. Para obtener sugerencias y estrategias relacionadas con la resolución de problemas, tal vez necesite revisar el video tutorial Compresión de gas en un motor de automóvil.",https://www.chegg.com/homework-help/questions-and-answers/gas-inside-balloon-always-pressure-nearly-equal-atmospheric-pressure-since-pressure-applie-q107107051
"Record the values observed or provided in the video and do the calculations. When two fields are provided for a quantity, the number part of the answer goes into the first field and the units in the second field. When converting units, never round any numbers. Example: 0.123 cm=0.0123 m, not 0.01 m or 0.12 m. There are 1000 g in 1 kg and 100 cm in 1 meter.
When doing calculations below, always use the quantity in standard metric units ( kg for mass, meters for distance). Calculate the Gravitational Potential Energy for each trial. Remember that weight (W) and mass (m) are not the same thing in physics. Do not round these values.
Now use conservation of energy to calculate the value of the force constant of the spring (k). The Elastic PE of the spring = the Gravitational PE of the ball 21​kd2=(GPE) Solve this equation for k The three values for the spring constant should be similar although not exactly the same. Round your answers off to 1 digit after the decimal point. Make sure you give the correct units with all your numbers. All fields initially shaded yellow require a number or a unit. Make sure you have provided all answers.",https://www.chegg.com/homework-help/questions-and-answers/couole-questions-would-mind-assisting-information-provided-first-photo-go-along-two-q107106826
"Example 41-6: In the figure below, assume that q1​=1C,q2​=−1nC, and q3​=8C. If q4​ is a negati charge, what must its value be in order for the net electric force on q2​ to be zero? Solution: The individual forces F1-an-2 −2​,F-on-2 ​, and F4-an −2​ are shown in the figure below. Notice that F1​ and Ft.an ​ point to the left, while F3-an-2 −2​ points to the right. If we let q4​=−xC, then the magnitudes of the individual forces on q2​ are Fl-on-2 ​=k0​(r1−2​)2∣q1​∣∣q2​∣​=(9×109C2N2⋅m2​)(1 m)2(1C)(1nC)​=9 NF3−an−2​=k0​(r2−3​)2∣q2​∣∣q3​∣​=(9×109C2N⋅m2​)(2 m)2(1nC)(8C)​=18 NF4−an−2​=k0​(r2−4​)2∣q2​∣∣q4​∣​=(9×109C2Nm2​)(3 m)2(1nC)(xC)​=x N​ In order for the net electric force on q2​ to be zero, the sum of the magnitudes of F1− on-2 ​ and Ff-on ​ e equal to the magnitude of F3− on −2​. That is, 9 N+x N=18 N, so x=9. Therefore, q4​=−xC=",https://www.chegg.com/homework-help/questions-and-answers/explain-order-net-electric-force-q2-zero-sum-magnitudes-f-1-2-f-4-2-must-equal-magnitude-f-q107107070
"A blacksmith cools a 1.26 kg chunk of iron, initially at a temperature of 650.0∘C, by trickling 14.2∘C water over it. All the water boils away, and the iron ends up at a temperature of 120.0∘C.
How much water did the blacksmith trickle over the iron? Express your answer with the appropriate units.",https://www.chegg.com/homework-help/questions-and-answers/blacksmith-cools-126-mathrm-~kg-chunk-iron-initially-temperature-6500-circ-mathrm-c-trickl-q107107071
"In the diagram below a dart that is in line with the midpoint of a 0.26 m high target, is thrown toward the target with a speed of 6.0 m/s at a 30.0∘ angle. Determine whether the dart will hit the target if it is 3.0 m away.",https://www.chegg.com/homework-help/questions-and-answers/diagram-dart-line-midpoint-026-mathrm-~m-high-target-thrown-toward-target-speed-60-mathrm--q107106777
"Un soldador llena un tanque de 7.00×10−2 m3 con oxigeno (masa molar 32.0 g/mol ) a una presión manométrica de 3.20×105 Pa y temperatura de 39.0∘C. El tanque tiene una pequeña fuga, y con el tiempo se escapa algo de oxígeno. Cierto día en que la temperatura es de 24.0∘C, la presión manométrica del oxígeno en el tanque es de 1.85×105 Pa. Part B Calcule la masa que se ha fugado.",https://www.chegg.com/homework-help/questions-and-answers/welder-using-tank-volume-700-10-m-fills-oxygen-molar-mass-320-g-mol-gauge-pressure-320-10--q107106953
"Un recipiente cilíndrico y vacío de 1.50 m de largo y 94.0 cm de diámetro se va a llenar con oxígeno puro a 27.0∘C para almacenarse en una estación espacial. Para guardar tanto como sea ¿Cuántos moles de oxígeno puede almacenar este recipiente? posible, la presión absoluta del oxígeno será de 21.8 atm. La masa molar del oxígeno es 32.0 g/mol. Part B Para alguien que levante este recipiente, ¿por cuántos kilogramos aumenta la masa del gas que habrá de ser levantada?",https://www.chegg.com/homework-help/questions-and-answers/empty-cylindrical-canister-150-m-long-940-cm-diameter-filled-pure-oxygen-270-c-store-space-q107106972
"Seis moles de gas ideal están en un cilindro provisto en un extremo con un pistón móvil. La temperatura inicial del gas es 27.1∘C y la presión es constante. Como parte de un proyecto de diseño de maquinaria, calcule la temperatura final del gas una vez que haya efectuado 1710J de trabajo. Exprese su resultado usando tres cifras significativas.",https://www.chegg.com/homework-help/questions-and-answers/six-moles-ideal-gas-cylinder-fitted-one-end-movable-piston-initial-temperature-gas-271-c-p-q107107122
​​​​​​​,https://www.chegg.com/homework-help/questions-and-answers/2-motion-hogwarts-express-along-track-represented-position-vs-time-graph--labeled-points-g-q107107444
"4. A cyclist is training for the Montreal Tour de I'lle. She cycles from home to a provincial park, 80.0 km away in 212 hours. After a short 15-minute rest, she makes the return trip, taking 31/4 hours. What was her average speed for the full training session? A) 26.7 km/h B) 27.1 km/h C) 27.8 km/h D) 28.3 km/h",https://www.chegg.com/homework-help/questions-and-answers/4-cyclist-training-montreal-tour-de-lle-cycles-home-provincial-park-800-mathrm-~km-away-21-q107107449
"1. During a Quidditch match a bludger is thrown to a velocity of 20 m/s from a player on a broom that is 125 m above level ground. If air resistance is negligible, what is the time that it takes the bludger to fall to the ground? (a) 2.04 s (c) 6.25 s (b) 5.05 s (d) 12 s",https://www.chegg.com/homework-help/questions-and-answers/1-quidditch-match-bludger-thrown-velocity-20-mathrm-~m-mathrm-s-player-broom-125-mathrm-~m-q107107439
​​​​​​​,https://www.chegg.com/homework-help/questions-and-answers/2-motion-hogwarts-express-along-track-represented-position-vs-time-graph--labeled-points-g-q107107443
"5. A roller coaster car, travelling with an initial velocity, accelerates down a 12.0 m incline at a rate of 4.0 m/s2. The car is moving at 10.0 m/s when it reaches the bottom of the hill. What is the magnitude of the car's initial velocity as it starts down the incline? A) 0.0 m/s B) 2.0 m/s C) 4.0 m/s D) 6.0 m/s",https://www.chegg.com/homework-help/questions-and-answers/5-roller-coaster-car-travelling-initial-velocity-accelerates-120-mathrm-~m-incline-rate-40-q107107452
​​​​​​​,https://www.chegg.com/homework-help/questions-and-answers/drako-malfoy-flying-quidditch-broom-moving-constant-velocity-encounters-small-uphill-incli-q107107463
Consider a small block of mass m=0.450 kg that is located at the right-edge of a slab of mass M=1.70 kg. horizontal force of magnitude F=15.0 N is applied to the slab. You should draw free body diagrams for both objects before beginning. How long does it take the block to fall off the left-edge of the slab?,https://www.chegg.com/homework-help/questions-and-answers/consider-small-block-mass-mathrm-m-0450-mathrm-~kg-located-right-edge-slab-mass-mathrm-m-1-q107107202
"5. The temperature Tc of the cold reservoirs and the temperatures TH of the hot reservoirs for four Carnot heat engines are. Engine 1: Tc=400 K and TH=500 K Engine 2: Tc=500 K and TH=600 K Engine 3: Tc=400 K and TH=600 K Engine 2: Tc=600 K and TH=800 K Rank these engines according to their efficiencies, least to greatest. a. 1,2,3,4 b. 1 and 2 ties, then 3 and 4 ties c. 2,1,4,3 d. 1,2,4,3",https://www.chegg.com/homework-help/questions-and-answers/5-temperature-tc-cold-reservoirs-temperatures-th-hot-reservoirs-four-carnot-heat-engines---q107107478
The pump shown in the figure pumps water (at 50°F) through a pipe.  Determine the power of the pump if it is required to pump a flow Q=600 gal/min.,https://www.chegg.com/homework-help/questions-and-answers/pump-shown-figure-pumps-water-50-f-pipe-determine-power-pump-required-pump-flow-q-600-gal--q107107469
"could an expert help me answer to the question on the picture. when answering I need to consider ""Interpert a range of physical phenomena in terms of wave properties, including resonance, Doppler shift, diffraction and polarisatiom"" . ",https://www.chegg.com/homework-help/questions-and-answers/could-expert-help-answer-question-picture-answering-need-consider-interpert-range-physical-q107107301
A steel bar and a copper bar have the same length of 1.600m at -17.00 ∘C.,https://www.chegg.com/homework-help/questions-and-answers/steel-bar-copper-bar-length-1600m-1700-c-difference-lengths-two-bars-550-c-express-answer--q107107498
"While running, a 66 kg student generates thermal energy at a rate of 1500 W . To maintain a constant body temperature of 40∘C, this energy must be removed by perspiration or other mechanisms.",https://www.chegg.com/homework-help/questions-and-answers/running-66-kg-student-generates-thermal-energy-rate-1500-w--maintain-constant-body-tempera-q107107507
"A flywheel in the form of a uniformly thick disk of radius 1.38 m has a mass of 39.1 kg and spins counterclockwise at 397 rpm. If the positive direction of rotation is counterclockwise, calculate the constant torque t required to stop it in 3.50 min. τ=N⋅m",https://www.chegg.com/homework-help/questions-and-answers/flywheel-form-uniformly-thick-disk-radius-138-mathrm-~m-mass-391-mathrm-~kg-spins-counterc-q107107543
"Starting from rest, a bicyclist pedals a bicycle such that the angular acceleration of the wheels is a constant 1.70 rad/s2. The bicycle wheels are 36.0 cm in radius. (a) What is the magnitude of the bicycle's linear acceleration (in m/s2)? m/s2 (b) What is the angular speed of the wheels (in rad/s) when the linear speed of the bicyclist reaches 10.8 m/s? rad/s (c) How many radians have the wheels turned through in that time? rad (d) How far (in m) has the bicycle traveled in that time? m",https://www.chegg.com/homework-help/questions-and-answers/starting-rest-bicyclist-pedals-bicycle-angular-acceleration-wheels-constant-170-rad-s2-bic-q107107548
An electric motor rotating a workshop grinding wheel at a rate of 1.07 ✕ 102 rev/min is switched off. Assume the wheel has a constant negative angular acceleration of magnitude 3.30 rad/s2. (a) How long does it take for the grinding wheel to stop? s (b) Through how many radians has the wheel turned during the interval found in (a)?,https://www.chegg.com/homework-help/questions-and-answers/electric-motor-rotating-workshop-grinding-wheel-rate-107-102-rev-min-switched--assume-whee-q107107549
"Human centrifuges are used to train military pilots and astronauts in preparation for high-g maneuvers. A trained, fit person wearing a g-suit can withstand accelerations up to about 9g (88.2 m/s2) without losing consciousness. HINT (a) If a human centrifuge has a radius of 4.43 m, what angular speed (in rad/s) results in a centripetal acceleration of 9g? rad/s (b) What linear speed (in m/s) would a person in the centrifuge have at this acceleration? m/s",https://www.chegg.com/homework-help/questions-and-answers/human-centrifuges-used-train-military-pilots-astronauts-preparation-high-g-maneuvers-train-q107107552
"One suggested treatment for a person who has suffered a stroke is to immerse the patient in an ice-water bath at 0∘C to lower the body temperature, which prevents damage to the brain. In one set of tests, patients were cooled until their internal temperature reached 32.0oC.",https://www.chegg.com/homework-help/questions-and-answers/one-suggested-treatment-person-suffered-stroke-immerse-patient-ice-water-bath-0-c-lower-bo-q107107514
"The International Space Station has a mass of 4.19 ✕ 105 kg and orbits at a radius of 6.79 ✕ 106 m from the center of Earth. Find the gravitational force exerted by Earth on the space station, the space station's gravitational potential energy, and the weight of a 91.3 kg astronaut living inside the station. HINT (a) the gravitational force (in N) exerted by Earth on the space station (Enter the magnitude.) N (b) the space station's gravitational potential energy (in J) J (c) the weight (in N) of an 91.3 kg astronaut living inside the station N",https://www.chegg.com/homework-help/questions-and-answers/international-space-station-mass-419-105-kg-orbits-radius-679-106-m-center-earth-find-grav-q107107554
"The figure below shows a roller-coaster car on a track. The car is fully loaded with passengers and has a total mass of 545 kg. At point A, the car is at the lowest point in a circular arc of radius r1 = 12.2 m. At point B, the car is at the highest point of a circular arc of radius r2 = 16.3 m. A roller coaster on a track is shown. Two points labeled A and B are given. The path of the roller coaster begins from the top of hill, down a steep incline to point A which is shown as the bottom point of a circle of radius r1. The path then continues up another incline to the top of another hill. At the top of the hill is point B which is shown as the top point of a second circle of radius r2. (a) If the car has a speed of 26.0 m/s at point A, what is the magnitude of the force (in N) of the track on the car at this point? N (b) What is the maximum speed (in m/s) the car can have at point B in order for the car to maintain contact with the track at all times (that is, so that it does not ""jump"" off the track)? m/s",https://www.chegg.com/homework-help/questions-and-answers/figure-shows-roller-coaster-car-track-car-fully-loaded-passengers-total-mass-545-kg-point--q107107550
"Draw the magnetic field lines around each of the wires below. (recall that the right hand rule uses conventional current direction, this is the direction of “positive charges”, or the opposite direction of how electrons are moving) [2 marks] a. A straight wire b. A solenoid",https://www.chegg.com/homework-help/questions-and-answers/draw-magnetic-field-lines-around-wires--recall-right-hand-rule-uses-conventional-current-d-q107107563
"A student holds a bike wheel and starts it spinning with an initial angular speed of 9.0 rotations per second. The wheel is subject to some friction, so it gradually slows down. In the 10.0 s period following the inital spin, the bike wheel undergoes 80.0 complete rotations. Assuming the frictional torque remains constant, how much more time Δts​ will it take the bike wheel to come to a complete stop? The bike wheel has a mass of 0.625 kg and a radius of 0.315 m. If all the mass of the wheel is assumed to be located on the rim, find the magnitude of the frictional torque τf​ that was acting on the spinning wheel. τf​=N⋅m",https://www.chegg.com/homework-help/questions-and-answers/student-holds-bike-wheel-starts-spinning-initial-angular-speed-90-rotations-per-second-whe-q107107562
An open container holds ice of mass 0.535 kg at a temperature of -13.4∘C . The mass of the container can be ignored. Heat is supplied to the container at the constant rate of 750 J/minute,https://www.chegg.com/homework-help/questions-and-answers/open-container-holds-ice-mass-0535-kg-temperature-134-c--mass-container-ignored-heat-suppl-q107107670
What mass of water must evaporate from the skin of a 71.5 kg man to cool his body 0.700∘C? The heat of vaporization of water at body temperature (37.0∘C) is 2.42×106J/kg . The specific heat of a typical human body is 3480 J/(kg⋅K).,https://www.chegg.com/homework-help/questions-and-answers/mass-water-must-evaporate-skin-715-kg-man-cool-body-0700-c-heat-vaporization-water-body-te-q107107655
The basal metabolic rate is the rate at which energy is produced in the body when a person is at rest. A 67 kg ( 148 lb ) person of height 1.80 m (5.9 ft ) would have a body surface area of approximately 1.90 m2 ,https://www.chegg.com/homework-help/questions-and-answers/basal-metabolic-rate-rate-energy-produced-body-person-rest-67-kg-148-lb-person-height-180--q107107682
"3.     If the current in a circuit is 25 mA, how many electrons pass through a point in the circuit every half hour? state all the givens and show all your work. ",https://www.chegg.com/homework-help/questions-and-answers/3-current-circuit-25-ma-many-electrons-pass-point-circuit-every-half-hour-state-givens-sho-q107107603
"A copper pot with a mass of 0.500 kg contains 0.190 kg of water, and both are at a temperature of 22.0 ∘C . A 0.240 kg block of iron at 86.5∘C is dropped into the pot.",https://www.chegg.com/homework-help/questions-and-answers/copper-pot-mass-0500-kg-contains-0190-kg-water-temperature-220-c--0240-kg-block-iron-865-c-q107107674
"A 0.4 kg piece of ice at -10∘C is dropped from a height h. Upon impact, 6 % of its kinetic energy is converted into heat energy.",https://www.chegg.com/homework-help/questions-and-answers/04-kg-piece-ice-10-c-dropped-height-h-upon-impact-6-kinetic-energy-converted-heat-energy-i-q107107693
"4. A device runs off a 1.5 V cell.  If the current in the device is 7.5 mA, how much energy does it use in 1 h? state all the givens, and show all your work.",https://www.chegg.com/homework-help/questions-and-answers/4-device-runs-15-v-cell-current-device-75-ma-much-energy-use-1-h-state-givens-show-work-q107107606
"a) If a transmission electron microscope (TEM) suffers from buckling , which feature is most seen on an image resulting from this?b) Why can charging be prevented by operating at low keV? ",https://www.chegg.com/homework-help/questions-and-answers/transmission-electron-microscope-tem-suffers-buckling-feature-seen-image-resulting-b-charg-q107107717
that is initiafy at rest. Calculate the maximum height to which m1​ ribes after the collsion. xm,https://www.chegg.com/homework-help/questions-and-answers/initiafy-rest-calculate-maximum-height-m-1-ribes-collsion-x-m-q107107689
A 19.0 L tank contains 0.224 kg of helium at 27.0 ∘C. The molar mass of helium is 4.00 g/mol.,https://www.chegg.com/homework-help/questions-and-answers/190-l-tank-contains-0224-kg-helium-270-c-molar-mass-helium-400-g-mol-many-moles-helium-tan-q107107725
"A. 40,0 - cm diameter disk rotates with a constant angular acceleration of 2.80 rad/s 2. It starts from rest at t=0, and a line drawn from the center of the disk to a point Pon the rim of the disk makes an angle of 57.36 with the positive x axis at this time. (a) At t=2.32: s, find the angutar speed of the wheel. rad/s (b) At r=2,12 s. find the maanitude of the linear velocity and tangential acceleration of a. linear velocity tangential acceleration m/s m/s2 fol at t. a. 2aazs. find the poaition of P (in degrees, with reapect to the posittve x - axis). pounterclockwise from the +x-axis.",https://www.chegg.com/homework-help/questions-and-answers/-40-0-cm-diameter-disk-rotates-constant-angular-acceleration-280-rad-s-2--starts-rest-t-0--q107107722
"A truck on a straight road starts from rest and accelerates at 2.2 m/s 2 until it reaches a speed of 20 m/s. Then the truck travels for 17 s at constant speed until the brakes are applied, stopping the truck in a uniform manner in an additional 5.7 s. How long is the truck in motion? Answer in units of s.",https://www.chegg.com/homework-help/questions-and-answers/truck-straight-road-starts-rest-accelerates-22-m-s-2-reaches-speed-20-m-s-truck-travels-17-q107107743
,https://www.chegg.com/homework-help/questions-and-answers/2-q107107778
The pV diagram in (Figure 1) shows a process abc involving 0.490 mole of an ideal gas.,https://www.chegg.com/homework-help/questions-and-answers/pv-diagram-figure-1-shows-process-abc-involving-0490-mole-ideal-gas-temperature-gas-point--q107107763
"he case of light and other electromagnetic radiation, however, the velocity is ays fixed at 3×108 m/s. This speed of light is assigned the variable c. vlight =c=3×108 m/s, or more precisely, c=2.99792458×108 m/s c=2.9979×108 m/s for any calculations below. Also, use the appropriate aber of significant digits. stions: 1. What would the frequency be of a violet light wave with wavelength of 410.17 nm ? 2. What frequency is associated with 434.05 nm ? 3. What frequency is associated with 486.13 nm ? 4. What frequency is associated with 656.28 nm ? 5. Imagine the hydrogen atoms in one of Hubble's distant stars emitting a photon of light at a wavelength of 410.17 nm. If that particular photon were headed directly TOWARD Earth, how much CLOSER to us would that photon be after one second? (Recall that the distance, d, that an object travels in a time, t is given by d=vt where v is the object's velocity.) 6. Now if the star that emitted the photon were traveling AWAY from Earth at 1×106 m/s, how much FARTHER from Earth would the star be after one second? 7. After one second, what is the distance between our initial photon and its star? 8. Our initial photon would be followed by many, many more just like it, each behaving similarly to the first. After one second, how many wave cycles of photons would stretch between the distant star and our initial photon?",https://www.chegg.com/homework-help/questions-and-answers/case-light-electromagnetic-radiation-however-velocity-ays-fixed-3-times-10-8-mathrm-~m-mat-q107107806
"Problem 4 ( 25 points) An object moves on a frictionless surface with initial kinetic energy KE=100J. The object compresses a spring which applies a force F=−kx−ax2 where k=50 N/m and a=30 N/m2 are constants, and x is the compression on the spring. Find the kinetic energy of the object when the spring is compressed by 1 meter. (Initial: x=0, Final: x=1.)",https://www.chegg.com/homework-help/questions-and-answers/problem-4-25-points-object-moves-frictionless-surface-initial-kinetic-energy-k-e-100-j--ob-q107107780
"When converting units, never round any numbers. Example: 0.123 cm=0.0123 m, not 0.01 m or 0.12 m. There are 1000 g in 1 kg and 100 cm in 1 meter.
Now use conservation of energy to calculate the value of the force constant of the spring (k). The Elastic PE of the spring = the Gravitational PE of the ball 21​kd2=(GPE) Solve this equation for k",https://www.chegg.com/homework-help/questions-and-answers/three-values-spring-constant-similar-although-exaclty--round-answers-1-digit-decimal-point-q107107883
You work in a materials testing lab and your boss tells you to increase the temperature of a sample by 43.2 ∘C. The only thermometer you can find at your workbench reads in degrees Fahrenheit.,https://www.chegg.com/homework-help/questions-and-answers/work-materials-testing-lab-boss-tells-increase-temperature-sample-432-c-thermometer-find-w-q107107490
A wave has a frequency of 5.45 * 10^4 Hz. Calculate the wavelength and suggest the most likely colour of this light,https://www.chegg.com/homework-help/questions-and-answers/wave-frequency-545-10-4-hz-calculate-wavelength-suggest-likely-colour-light-q107107784
"Q:A=2i^+3j^​−4k^ B=−i^−5j^​+6k^ Find: 1−A+B,A−B,B−A 2=3A−4B 3- magnitude of ∣A∣2 and direction 4- A⋅B 5−A∧B 6 - unit vector of B,A",https://www.chegg.com/homework-help/questions-and-answers/q-quad-vec-2-hat-3-hat-j-4-hat-k-vec-b-hat-5-hat-j-6-hat-k-find-1-vec-vec-b-vec-vec-b-vec--q107107795
"A small ball of mass 0.360 kg is attached to a string of length 1.25 m and revolved as shown in the figure below. The breaking tension of the string is 8.00 N. (a) What angle does the string make when the rope is just about to break? (b) How fast is the ball moving in part (a)? | m/s (c) What is the period of the ball's motion in this situation? s
The Giant Swing of Whirl at the Marshtown carnival consists of a vertical central shaft with a number of horizontal arms attached at its upper end (see below). Each arm supports a seat suspended from a cable of length L=10.0 m which makes an angle of θ=35.0∘ when the swing is rotating; The length of the arm is also a length L. (a) What is the rider's speed? (b) What is the period of the rider's motion? (c) If the rider's mass is 88.0 kg, what is the tension in the cable?",https://www.chegg.com/homework-help/questions-and-answers/small-ball-mass-0360-mathrm-~kg-attached-string-length-125-mathrm-~m-revolved-shown-figure-q107107914
